;cluster;functions;complexity;ncloc;duplicated_lines;count
src/main/java/net/sf/jabref/logic/layout/format/HTMLChars.java;1;0.0736;8.761600000000001;161.12;141.44000000000003;25.0
src/main/java/net/sf/jabref/logic/openoffice/OOPreFormatter.java;10;0.13888888888888887;14.089999999999998;6866.805555555555;323.9566666666666;30.0
src/main/java/net/sf/jabref/gui/preftabs/ImportSettingsTab.java;1;0.0;3.7229916897506925;165.9445983379501;0.0;19.0
src/main/java/net/sf/jabref/logic/layout/format/RTFChars.java;1;0.1875;0.5815972222222221;8.039930555555557;69.33333333333333;24.0
src/main/java/net/sf/jabref/importer/fetcher/GVKFetcher.java;5;3.5432525951557126;17.937716262975805;1102.9342560553632;46.06228373702421;17.0
src/main/java/net/sf/jabref/logic/net/URLDownload.java;1;0.5399305555555555;2.9375;114.859375;117.63888888888886;24.0
src/main/java/net/sf/jabref/importer/fetcher/ADSFetcher.java;1;0.3125;0.109375;15.24609375;0.0;32.0
src/main/java/net/sf/jabref/importer/fetcher/CiteSeerXFetcher.java;1;0.3272461650840028;0.32724616508400317;11.510591672753838;37.234477720964215;37.0
src/main/java/net/sf/jabref/importer/fetcher/SpringerFetcher.java;4;3.1024930747922426;17.462603878116322;1192.565096952908;397.2465373961218;19.0
src/main/java/net/sf/jabref/importer/fetcher/DBLPFetcher.java;1;1.1224732461355527;2.1878715814506546;39.23424494649226;26.803804994054722;29.0
src/main/java/net/sf/jabref/importer/fetcher/DOAJFetcher.java;1;0.6543209876543209;1.888888888888888;129.08950617283955;257.9506172839506;18.0
src/main/java/net/sf/jabref/importer/fetcher/ScienceDirectFetcher.java;1;0.3395918367346938;0.8163265306122449;16.062040816326526;55.44816326530611;35.0
src/main/java/net/sf/jabref/importer/fetcher/INSPIREFetcher.java;3;3.710000000000003;4.369375000000003;62.544374999999974;690.11;40.0
src/main/java/net/sf/jabref/gui/maintable/PersistenceTableColumnListener.java;1;0.0;0.0;3.24609375;0.0;16.0
src/main/java/net/sf/jabref/JabRefMain.java;8;0.2437673130193906;15.008310249307478;1976.7590027700826;0.0;19.0
src/main/java/net/sf/jabref/logic/layout/format/RemoveLatexCommands.java;1;0.0;0.0;5.289256198347107;7.520661157024793;11.0
src/main/java/net/sf/jabref/logic/remote/server/RemoteListenerServerLifecycle.java;1;0.234375;0.234375;15.0;0.0;8.0
src/main/java/net/sf/jabref/gui/groups/UndoableModifySubtree.java;1;0.05536332179930796;0.4982698961937716;16.24221453287197;0.0;17.0
src/main/java/net/sf/jabref/importer/ConvertLegacyExplicitGroups.java;1;0.0;0.0;0.0;0.0;1.0
src/main/java/net/sf/jabref/model/entry/EntryUtil.java;2;2.234375;29.0;318.08984375;0.0;16.0
src/main/java/net/sf/jabref/gui/actions/MnemonicAwareAction.java;1;0.0;0.23668639053254437;5.562130177514795;0.0;13.0
src/main/java/net/sf/jabref/pdfimport/PdfFileFilter.java;1;0.0;0.0;1.3333333333333333;0.0;9.0
src/main/java/net/sf/jabref/importer/UnlinkedPDFFileFilter.java;1;0.0;0.0;2.359375;0.0;8.0
src/main/java/net/sf/jabref/logic/labelpattern/DatabaseLabelPattern.java;1;0.0;0.888888888888889;10.25;0.0;6.0
src/main/java/net/sf/jabref/importer/fileformat/ParseException.java;1;0.0;0.0;0.0;0.0;1.0
src/main/java/net/sf/jabref/gui/BasePanelMode.java;1;0.0;0.0;0.0;0.0;1.0
src/main/java/net/sf/jabref/gui/ImportInspectionDialog.java;9;10.655234419542998;75.52177536072985;3813.516161571858;575.2985395377398;151.0
src/main/java/net/sf/jabref/gui/entryeditor/EntryEditor.java;9;15.55737192836318;88.10128592253213;3671.646683673466;72.48979591836735;196.0
src/main/java/net/sf/jabref/logic/openoffice/OOBibStyle.java;2;2.769183673469384;4.569183673469388;427.3477551020407;0.0;70.0
src/main/java/net/sf/jabref/importer/fileformat/MedlinePlainImporter.java;4;6.457544618712818;95.12709572742023;1142.6425094645756;527.7371552190374;43.0
src/main/java/net/sf/jabref/importer/fileformat/RisImporter.java;3;0.08264462809917354;0.11776859504132231;142.77066115702488;368.3450413223141;44.0
src/main/java/net/sf/jabref/logic/bibtex/comparator/FieldComparator.java;1;1.2430555555555554;4.208333333333333;30.526041666666664;0.0;48.0
